Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread
2016-03-29,186.58563232421875,0.009250247606470863,0.1728865010120313,13.819999694824219,16.1256,11.5824,13.6631,1.39,4.54,1.18,2.46,1.18,2.08
2016-03-30,187.40432739257812,0.0043877712241893185,0.17803285865041207,13.5600004196167,14.7712,10.1618,12.2214,1.45,4.61,1.21,2.55,1.2,2.06
2016-03-31,186.9495086669922,-0.0024269382245009075,0.17517384567603522,13.949999809265137,16.7654,11.9708,14.1841,1.4,4.79,1.18,2.58,1.18,2.21
2016-04-01,188.22296142578125,0.006811747021263415,0.18317883261878554,13.100000381469727,16.0984,10.9677,13.3342,1.47,5.13,1.21,2.76,1.22,2.37
2016-04-04,187.61349487304688,-0.003238003207035378,0.17934769576426945,14.119999885559082,16.9274,11.6314,14.0369,1.46,5.3,1.21,2.89,1.21,2.41
2016-04-05,185.7396697998047,-0.009987688116519289,0.16756873879804024,15.420000076293945,15.6698,10.7321,12.9157,1.46,4.94,1.21,2.75,1.2,2.18
2016-04-06,187.76815795898438,0.01092113580995413,0.1803199155619104,14.09000015258789,14.4398,9.6463,11.6601,1.5,4.79,1.24,2.78,1.21,2.01
2016-04-07,185.52133178710938,-0.011965959491202938,0.16619625526563642,16.15999984741211,14.222000000000001,9.6817,11.5067,1.47,4.54,1.24,2.72,1.19,1.83
2016-04-08,186.02162170410156,0.002696670577841065,0.16934110239519962,15.359999656677246,14.3262,9.6083,11.533,1.49,4.72,1.24,2.79,1.2,1.92
2016-04-11,185.5850372314453,-0.0023469555240772655,0.1665967108354025,16.260000228881836,13.6935,9.4272,11.1046,1.45,4.27,1.23,2.59,1.18,1.68
2016-04-12,187.31333923339844,0.009312722769765802,0.17746090258753333,14.850000381469727,13.6357,9.5464,11.0969,1.43,4.09,1.23,2.54,1.16,1.55
2016-04-13,189.2053680419922,0.010100875977851365,0.18935428913333885,13.84000015258789,13.4652,9.7274,11.2412,1.38,3.74,1.2,2.22,1.16,1.51
2016-04-14,189.2144775390625,4.814608150160993e-05,0.18941155188187775,13.720000267028809,13.6491,10.4101,11.7157,1.31,3.24,1.17,1.93,1.13,1.31
2016-04-15,189.0052490234375,-0.0011057743484866878,0.18809633109801305,13.619999885559082,13.7296,9.5308,11.2224,1.44,4.2,1.22,2.51,1.18,1.69
2016-04-18,190.33334350585938,0.007026759781984637,0.19644479861449615,13.350000381469727,14.7087,10.4753,12.208,1.4,4.23,1.2,2.5,1.17,1.73
2016-04-19,190.93368530273438,0.003154159885057295,0.2002185768029714,13.239999771118164,14.374,10.5683,12.0706,1.36,3.81,1.19,2.3,1.14,1.5
2016-04-20,191.11561584472656,0.0009528467525452555,0.2013622011762226,13.279999732971191,14.294,10.3001,11.8691,1.39,3.99,1.2,2.42,1.15,1.57
2016-04-21,190.0877685546875,-0.0053781439339533055,0.19490110234148594,13.949999809265137,15.7653,11.210999999999999,13.0792,1.41,4.55,1.21,2.69,1.17,1.87
2016-04-22,190.0877685546875,0.0,0.19490110234148594,13.220000267028809,16.1723,11.5234,13.3956,1.4,4.65,1.21,2.78,1.16,1.87
2016-04-25,189.76025390625,-0.0017229654013392048,0.19284232908412946,14.079999923706055,15.4029,10.2475,12.2537,1.5,5.16,1.26,3.15,1.2,2.01
2016-04-26,190.0422821044922,0.001486234300579703,0.19461517226879765,13.960000038146973,16.2671,11.4853,13.5093,1.42,4.78,1.2,2.76,1.18,2.02
2016-04-27,190.43341064453125,0.0020581132562069726,0.19707382559091013,13.770000457763672,17.0019,12.1167,14.1581,1.4,4.89,1.2,2.84,1.17,2.04
2016-04-28,188.70506286621094,-0.009075864221885444,0.18620934608627415,15.220000267028809,16.9634,11.7706,13.947000000000001,1.44,5.19,1.22,3.02,1.18,2.18
2016-04-29,187.686279296875,-0.005398814180509026,0.17980522224757123,15.699999809265137,15.6043,11.1716,13.1008,1.4,4.43,1.19,2.5,1.17,1.93
2016-05-02,189.1781005859375,0.007948483472799861,0.18918288455772903,14.680000305175781,15.1478,11.1395,12.8786,1.36,4.01,1.18,2.27,1.16,1.74
2016-05-03,187.53164672851562,-0.008703194779534962,0.17883319428493394,15.600000381469727,14.3041,9.9876,11.6283,1.43,4.32,1.23,2.68,1.16,1.64
2016-05-04,186.48553466796875,-0.005578322799358215,0.1722572822006141,16.049999237060547,15.4467,10.838,12.7657,1.43,4.61,1.21,2.68,1.18,1.93
2016-05-05,186.44920349121094,-0.00019482034798301573,0.17202890262897008,15.90999984741211,15.1452,10.7072,12.5854,1.41,4.44,1.2,2.56,1.18,1.88
2016-05-06,187.1314239501953,0.0036590151430522244,0.17631737413178428,14.720000267028809,15.904000000000002,11.3109,13.3342,1.41,4.59,1.19,2.57,1.18,2.02
2016-05-09,187.28604125976562,0.0008262498425248843,0.17728930617691985,14.569999694824219,15.4143,10.7926,12.7318,1.43,4.62,1.21,2.68,1.18,1.94
2016-05-10,189.61474609375,0.012433947657393585,0.1919276597875328,13.630000114440918,16.4139,11.6508,13.7193,1.41,4.76,1.2,2.69,1.18,2.07
2016-05-11,187.84092712402344,-0.009354857711591391,0.18077734612771024,14.6899995803833,17.2835,11.5194,13.9342,1.5,5.76,1.24,3.35,1.21,2.41
2016-05-12,187.8955078125,0.0002905686705885202,0.1811204430314357,14.40999984741211,17.3507,12.3166,14.5011,1.41,5.03,1.2,2.85,1.18,2.18
2016-05-13,186.2581329345703,-0.008714284322132948,0.17082782367217608,15.039999961853027,16.0257,11.3301,13.4197,1.41,4.7,1.19,2.61,1.18,2.09
2016-05-16,188.0956573486328,0.009865472101065142,0.18237859290176472,14.680000305175781,16.5695,11.9631,13.9978,1.39,4.61,1.18,2.57,1.17,2.03
2016-05-17,186.34005737304688,-0.009333548686517257,0.17134280473902042,15.569999694824219,15.4243,10.5623,12.6647,1.46,4.86,1.22,2.76,1.2,2.1
2016-05-18,186.3945770263672,0.0002925814990555331,0.1716855179727388,15.949999809265137,14.6034,9.9416,11.8859,1.47,4.66,1.23,2.72,1.2,1.94
2016-05-19,185.74871826171875,-0.0034650083438697576,0.16762561787657182,16.329999923706055,14.069,9.8181,11.6452,1.43,4.25,1.21,2.42,1.19,1.83
2016-05-20,186.9221954345703,0.006317551926243503,0.17500215334791913,15.199999809265137,13.5009,9.3374,11.0315,1.45,4.16,1.22,2.47,1.18,1.69
2016-05-23,186.66749572753906,-0.001362597450982772,0.17340109840886808,15.819999694824219,15.547,9.6201,12.0034,1.62,5.93,1.3,3.54,1.25,2.38
2016-05-24,189.0871124267578,0.012962174747072286,0.18861092849485028,14.420000076293945,14.8132,10.0869,12.0203,1.47,4.73,1.23,2.79,1.19,1.93
2016-05-25,190.3697052001953,0.006783078745963289,0.19667337002114338,13.899999618530273,14.0694,9.7398,11.5477,1.44,4.33,1.22,2.52,1.19,1.81
2016-05-26,190.42430114746094,0.00028678905190404613,0.19701656284237057,13.430000305175781,13.8987,9.5769,11.3914,1.45,4.32,1.22,2.51,1.19,1.81
2016-05-27,191.24301147460938,0.00429940045579813,0.20216301639825307,13.119999885559082,13.9838,9.7511,11.5278,1.43,4.23,1.21,2.46,1.18,1.78
2016-05-31,190.87913513183594,-0.001902690926940065,0.19987567173424914,14.1899995803833,14.0771,9.8621,11.5863,1.43,4.22,1.21,2.49,1.17,1.72
2016-06-01,191.2703094482422,0.002049329886873563,0.20233461280886655,14.199999809265137,14.2764,9.7989,11.5392,1.46,4.48,1.24,2.74,1.18,1.74
2016-06-02,191.85243225097656,0.0030434561663732485,0.20599386550026377,13.630000114440918,14.7747,10.2756,12.0929,1.44,4.5,1.22,2.68,1.18,1.82
2016-06-03,191.27938842773438,-0.0029868989228791776,0.20239168372240224,13.470000267028809,17.4918,11.5794,14.0675,1.51,5.91,1.24,3.42,1.21,2.49
2016-06-06,192.25270080566406,0.005088433134014414,0.2085099734059186,13.649999618530273,21.0175,13.5382,16.8487,1.55,7.48,1.25,4.17,1.24,3.31
2016-06-07,192.5528564453125,0.001561255776332926,0.2103967665826545,14.050000190734863,21.0421,13.3181,16.7884,1.58,7.72,1.25,4.25,1.26,3.47
2016-06-08,193.18052673339844,0.0032597298200258695,0.21434233301674688,14.079999923706055,20.2528,13.2305,16.4882,1.53,7.02,1.23,3.76,1.25,3.26
2016-06-09,192.91671752929688,-0.001365609715236138,0.2126840153291567,14.640000343322754,19.7864,12.5718,15.8762,1.57,7.21,1.25,3.91,1.26,3.3
2016-06-10,191.08837890625,-0.009477346735226377,0.20119098843561578,17.030000686645508,19.8752,12.7323,16.0324,1.56,7.14,1.24,3.84,1.26,3.3
2016-06-13,189.61474609375,-0.0077117866661214896,0.1919276597875328,20.969999313354492,19.0644,11.9016,15.0669,1.6,7.16,1.27,4.0,1.27,3.17
2016-06-14,189.24179077148438,-0.0019669109599800283,0.1895832442099934,20.5,19.5732,11.9238,15.2507,1.64,7.65,1.28,4.32,1.28,3.33
2016-06-15,188.9779815673828,-0.0013940324863027653,0.18792492652240322,20.139999389648438,21.9157,13.7957,17.3865,1.59,8.12,1.26,4.53,1.26,3.59
2016-06-16,189.54193115234375,0.0029842078970445662,0.19146994146922736,19.3700008392334,18.0011,11.0407,13.8907,1.63,6.96,1.3,4.11,1.26,2.85
2016-06-17,188.83607482910156,-0.003724011457258314,0.18703289375621712,19.40999984741211,24.9073,15.6271,19.9734,1.59,9.28,1.25,4.93,1.28,4.35
2016-06-20,190.05218505859375,0.006440031284238312,0.19467742272742705,18.3700008392334,24.2774,16.0848,20.0032,1.51,8.19,1.21,4.27,1.24,3.92
2016-06-21,190.59169006347656,0.002838720347869028,0.19806877783646315,18.479999542236328,19.1629,13.3198,16.0098,1.44,5.84,1.2,3.15,1.2,2.69
2016-06-22,190.28079223632812,-0.0016312244623304384,0.19611445873850197,21.170000076293945,17.1251,11.9911,14.2423,1.43,5.13,1.2,2.88,1.19,2.25
2016-06-23,192.7587127685547,0.013022441745717428,0.2116907895986344,17.25,16.5745,10.3225,12.8997,1.61,6.25,1.28,3.67,1.25,2.58
2016-06-24,185.83694458007812,-0.03590897702656648,0.16818021287163476,25.760000228881836,15.0027,10.3735,12.3255,1.45,4.63,1.22,2.68,1.19,1.95
2016-06-27,182.50860595703125,-0.017909994326304024,0.1472581118870031,23.850000381469727,16.4488,10.8593,13.2356,1.51,5.59,1.24,3.21,1.22,2.38
2016-06-28,185.80038452148438,0.01803629230080328,0.16795039453746474,18.75,15.9036,10.3849,12.7055,1.53,5.52,1.25,3.2,1.22,2.32
2016-06-29,188.96408081054688,0.017027393658039847,0.187837545678317,16.639999389648438,15.6377,10.2471,12.4908,1.53,5.39,1.25,3.15,1.22,2.24
2016-06-30,191.54257202148438,0.013645403930086841,0.2040460687924206,15.630000114440918,13.4014,8.9659,10.6542,1.49,4.44,1.26,2.75,1.19,1.69
2016-07-01,191.9449462890625,0.0021007041063070275,0.20657541331331575,14.770000457763672,13.7832,9.3212,10.95,1.48,4.46,1.26,2.83,1.17,1.63
2016-07-05,190.56419372558594,-0.007193482246712568,0.19789593449832643,15.579999923706055,13.2239,9.5183,10.6626,1.39,3.71,1.24,2.56,1.12,1.14
2016-07-06,191.7071990966797,0.005998007016678519,0.20508092271869804,14.960000038146973,12.9257,9.1748,10.4309,1.41,3.75,1.24,2.49,1.14,1.26
2016-07-07,191.5883026123047,-0.0006201983281548529,0.20433353354513661,14.760000228881836,12.4769,9.3407,10.3322,1.34,3.14,1.21,2.14,1.11,0.99
2016-07-08,194.441162109375,0.014890572431466742,0.2222667492580348,13.199999809265137,12.4316,8.7279,10.023,1.42,3.7,1.24,2.41,1.15,1.3
2016-07-11,195.126953125,0.0035269847607639626,0.22657766545625635,13.539999961853027,12.5584,8.7625,10.0144,1.43,3.8,1.25,2.54,1.14,1.25
2016-07-12,196.544189453125,0.00726314999249289,0.23548648301790687,13.550000190734863,12.1344,8.6769,9.8062,1.4,3.46,1.24,2.33,1.13,1.13
2016-07-13,196.5167694091797,-0.00013951083479801785,0.2353141192672794,13.039999961853027,12.148,8.3938,9.6543,1.45,3.75,1.26,2.49,1.15,1.26
2016-07-14,197.614013671875,0.005583463772552921,0.24221145089993135,12.819999694824219,13.2242,8.9046,10.3816,1.49,4.32,1.27,2.84,1.17,1.48
2016-07-15,197.348876953125,-0.0013416898620876028,0.24054478838968985,12.670000076293945,12.418,8.1704,9.6348,1.52,4.25,1.29,2.78,1.18,1.46
2016-07-18,197.87918090820312,0.002687139462182353,0.2438783052451765,12.4399995803833,13.1798,9.0198,10.4644,1.46,4.16,1.26,2.72,1.16,1.44
2016-07-19,197.67803955078125,-0.0010164856984888893,0.2426139207372342,11.970000267028809,13.2454,9.0789,10.5864,1.46,4.17,1.25,2.66,1.17,1.51
2016-07-20,198.50096130371094,0.004162939670991017,0.24778684752359692,11.770000457763672,12.9088,8.9753,10.3821,1.44,3.93,1.24,2.53,1.16,1.41
2016-07-21,197.751220703125,-0.003777012441964045,0.2430739410755811,12.739999771118164,12.9163,8.8945,10.3429,1.45,4.02,1.25,2.57,1.16,1.45
2016-07-22,198.63812255859375,0.004484937449767745,0.2486490499467413,12.020000457763672,11.9673,8.2578,9.5355,1.45,3.71,1.26,2.43,1.15,1.28
2016-07-25,198.09864807128906,-0.0027158658184838202,0.24525788667270865,12.869999885559082,12.7116,8.4917,9.9643,1.5,4.22,1.28,2.75,1.17,1.47
2016-07-26,198.19009399414062,0.0004616181066448011,0.24583272026063896,13.050000190734863,13.6797,9.414,11.0735,1.45,4.27,1.24,2.61,1.18,1.66
2016-07-27,197.9797821044922,-0.0010611624698793065,0.24451068933415065,12.829999923706055,13.5732,8.5169,10.3355,1.59,5.06,1.31,3.24,1.21,1.82
2016-07-28,198.20834350585938,0.0011544683953967905,0.24594743759272042,12.720000267028809,12.8455,8.5583,10.2216,1.5,4.29,1.26,2.62,1.19,1.66
2016-07-29,198.52838134765625,0.001614653733218896,0.24795921127422393,11.869999885559082,11.543,7.4682,8.9423,1.55,4.07,1.29,2.6,1.2,1.47
2016-08-01,198.36380004882812,-0.0008290064005503917,0.24692464510045187,12.4399995803833,11.6371,7.7167,9.0428,1.51,3.92,1.29,2.59,1.17,1.33
2016-08-02,197.0928497314453,-0.0064071686319275845,0.2389353886279868,13.369999885559082,11.552999999999999,7.9499,9.073,1.45,3.6,1.27,2.48,1.14,1.12
2016-08-03,197.6688690185547,0.0029225783070987443,0.24255627431868798,12.859999656677246,12.3215,8.2027,9.7018,1.5,4.12,1.27,2.62,1.18,1.5
2016-08-04,197.87918090820312,0.0010639606058995277,0.24387830524517629,12.420000076293945,12.0566,7.7212,9.2357,1.56,4.34,1.31,2.82,1.2,1.51
2016-08-05,199.4976348876953,0.008179000802732261,0.2540519869022779,11.390000343322754,11.818,7.6015,9.127,1.55,4.22,1.29,2.69,1.2,1.53
2016-08-08,199.37876892089844,-0.0005958264460819152,0.25330478956371993,11.5,11.9431,7.6187,9.0933,1.57,4.32,1.31,2.85,1.19,1.47
2016-08-09,199.4976348876953,0.0005961816668855757,0.2540519869022777,11.65999984741211,12.8739,8.3907,10.0186,1.53,4.48,1.28,2.86,1.19,1.63
2016-08-10,199.00387573242188,-0.0024750125762211805,0.25094819246345934,12.050000190734863,12.6361,7.8395,9.7108,1.61,4.8,1.3,2.93,1.24,1.87
2016-08-11,199.92739868164062,0.00464072845727137,0.25675350333879665,11.680000305175781,11.8687,7.3652,9.1116,1.61,4.5,1.3,2.76,1.24,1.75
2016-08-12,199.75364685058594,-0.0008690746350947798,0.25566129074647836,11.550000190734863,11.8999,7.2774,9.1138,1.64,4.62,1.31,2.79,1.25,1.84
2016-08-15,200.32974243164062,0.0028840303550783375,0.25928265602468814,11.8100004196167,12.9211,8.0752,9.9276,1.6,4.85,1.3,2.99,1.23,1.85
2016-08-16,199.29649353027344,-0.005157740876743588,0.2527876023943354,12.640000343322754,13.0894,8.1316,9.9385,1.61,4.96,1.32,3.15,1.22,1.81
2016-08-17,199.67137145996094,0.0018810061484124674,0.25514410357709405,12.1899995803833,14.1835,9.134,11.1238,1.55,5.05,1.28,3.06,1.22,1.99
2016-08-18,200.11941528320312,0.0022439061742611788,0.2579605291806981,11.430000305175781,14.1698,9.5388,11.3551,1.49,4.63,1.25,2.81,1.19,1.82
2016-08-19,199.82684326171875,-0.0014619871893506442,0.2561214070023272,11.34000015258789,14.2423,9.3461,11.3489,1.52,4.9,1.25,2.89,1.21,2.0
2016-08-22,199.81765747070312,-4.5968754075698115e-05,0.2560636646662795,12.270000457763672,13.7226,8.4111,10.5037,1.63,5.31,1.31,3.22,1.25,2.09
2016-08-23,200.219970703125,0.002013401805998294,0.25859262551716733,12.380000114440918,13.7137,8.6181,10.6719,1.59,5.1,1.29,3.04,1.24,2.05
2016-08-24,199.19590759277344,-0.005114690141823974,0.2521553142228623,13.449999809265137,14.2763,9.0529,11.2067,1.58,5.22,1.27,3.07,1.24,2.15
2016-08-25,199.05874633789062,-0.0006885746627045553,0.2512931117997175,13.630000114440918,14.3288,8.9893,11.2295,1.59,5.34,1.28,3.1,1.25,2.24
2016-08-26,198.68385314941406,-0.001883329395836797,0.24893651469945688,13.649999618530273,12.4761,7.8707,9.8762,1.59,4.61,1.26,2.6,1.25,2.01
2016-08-29,199.6622314453125,0.004924296969229136,0.25508664899355105,12.9399995803833,12.2808,7.8784,9.6963,1.56,4.4,1.27,2.58,1.23,1.82
2016-08-30,199.3330535888672,-0.0016486736327769869,0.25301742072850497,13.119999885559082,12.4624,7.7438,9.6837,1.61,4.72,1.29,2.78,1.25,1.94
2016-08-31,198.7661590576172,-0.0028439564891191704,0.24945389370384485,13.420000076293945,12.9019,8.0263,10.0538,1.61,4.88,1.28,2.85,1.25,2.03
2016-09-01,198.77528381347656,4.590698890916123e-05,0.2495112523698857,13.479999542236328,18.2272,11.9823,14.7013,1.52,6.24,1.24,3.53,1.23,2.72
2016-09-02,199.67137145996094,0.004508043602268197,0.25514410357709383,11.979999542236328,15.9765,10.2954,12.7846,1.55,5.68,1.25,3.19,1.24,2.49
2016-09-06,200.2748565673828,0.003022391758063847,0.2589376407709276,12.020000457763672,19.2108,12.6871,15.6793,1.51,6.52,1.23,3.53,1.24,2.99
2016-09-07,200.25656127929688,-9.13508984577982e-05,0.2588226356863408,11.9399995803833,18.7572,12.4585,15.3684,1.51,6.3,1.22,3.39,1.23,2.91
2016-09-08,199.79937744140625,-0.0022829905545665996,0.25594875549919416,12.510000228881836,17.1881,10.8958,13.7038,1.58,6.29,1.25,3.48,1.26,2.81
2016-09-09,195.01722717285156,-0.023934760607335348,0.22588792270124025,17.5,16.358,10.8565,13.3423,1.51,5.5,1.23,3.02,1.23,2.49
2016-09-12,197.81515502929688,0.01434708049645983,0.24347583540787276,15.15999984741211,16.4464,10.9563,13.4456,1.5,5.49,1.22,3.0,1.23,2.49
2016-09-13,194.97145080566406,-0.014375563000780467,0.22560017019601886,17.850000381469727,16.8201,11.2097,13.7183,1.5,5.61,1.23,3.1,1.22,2.51
2016-09-14,194.89834594726562,-0.00037495160494704916,0.22514062944518054,18.139999389648438,14.1536,9.3481,11.5031,1.51,4.81,1.23,2.65,1.23,2.16
2016-09-15,196.84591674804688,0.009992751817956558,0.23738315569732138,16.299999237060547,12.8025,8.1433,10.0884,1.57,4.66,1.27,2.71,1.24,1.95
2016-09-16,196.08502197265625,-0.0038654333702259347,0.23260013355553344,15.369999885559082,12.8137,8.652000000000001,10.4524,1.48,4.16,1.23,2.36,1.21,1.8
2016-09-19,196.1217803955078,0.00018746165557037564,0.23283119881722603,15.529999732971191,15.5538,10.4976,12.7636,1.48,5.06,1.22,2.79,1.22,2.27
2016-09-20,196.13099670410156,4.699278466246959e-05,0.23288913298827718,15.920000076293945,13.9139,9.2093,11.293,1.51,4.7,1.23,2.62,1.23,2.08
2016-09-21,198.33656311035156,0.011245373976136452,0.24675343235984504,13.300000190734863,13.2229,8.6296,10.6125,1.53,4.59,1.25,2.61,1.23,1.98
2016-09-22,199.5863800048828,0.00630149517028733,0.25460984309239976,12.020000457763672,15.1198,10.3243,12.5498,1.46,4.8,1.2,2.57,1.22,2.23
2016-09-23,198.49281311035156,-0.005479165935593833,0.2477356275776672,12.289999961853027,14.0182,8.7182,11.0689,1.61,5.3,1.27,2.95,1.27,2.35
2016-09-26,196.8845672607422,-0.008102287555949328,0.23762611472923,14.5,14.5004,9.5956,11.8114,1.51,4.9,1.23,2.69,1.23,2.22
2016-09-27,198.1068115234375,0.006207923148575878,0.24530920253613964,13.100000381469727,15.2637,9.756,12.2509,1.56,5.51,1.25,3.01,1.26,2.49
2016-09-28,199.09011840820312,0.00496351880686996,0.2514903181832959,12.390000343322754,14.782,9.266,11.7297,1.6,5.52,1.26,3.05,1.27,2.46
2016-09-29,197.28890991210938,-0.009047201892766199,0.24016783260784935,14.020000457763672,14.6136,9.4155,11.7859,1.55,5.2,1.24,2.83,1.25,2.37
2016-09-30,198.7776641845703,0.007546061626698464,0.2495262155001572,13.289999961853027,13.8614,8.8661,11.2572,1.56,5.0,1.23,2.6,1.27,2.39
2016-10-03,198.29977416992188,-0.0024041434263193384,0.2465221752631488,13.569999694824219,15.2062,9.726,12.1345,1.56,5.48,1.25,3.07,1.25,2.41
2016-10-04,197.28890991210938,-0.005097657130694988,0.24016783260784913,13.630000114440918,16.9242,11.6815,14.1291,1.45,5.24,1.2,2.8,1.21,2.45
2016-10-05,198.1619415283203,0.004425142886135269,0.24565575246992766,12.989999771118164,17.1274,11.3052,14.0074,1.52,5.82,1.22,3.12,1.24,2.7
2016-10-06,198.29977416992188,0.0006955555670202784,0.246522175263149,12.84000015258789,17.7338,12.0521,14.6798,1.47,5.68,1.21,3.05,1.22,2.63
2016-10-07,197.6197509765625,-0.003429268622246018,0.24224751588058524,13.479999542236328,16.8155,11.4266,13.9256,1.47,5.39,1.21,2.89,1.22,2.5
2016-10-10,198.64901733398438,0.005208317247317851,0.24871753504298377,13.380000114440918,17.2514,11.8565,14.3009,1.46,5.39,1.21,2.95,1.21,2.44
2016-10-11,196.1401824951172,-0.012629485272756868,0.23294687532432512,15.359999656677246,16.4317,10.8531,13.3052,1.51,5.58,1.23,3.13,1.23,2.45
2016-10-12,196.3975067138672,0.0013119403453007994,0.2345644280736756,15.90999984741211,15.5263,10.2989,12.5235,1.51,5.23,1.24,3.0,1.22,2.22
2016-10-13,195.75421142578125,-0.003275475839024544,0.2305206421178012,16.690000534057617,14.87,9.9323,12.0003,1.5,4.94,1.24,2.87,1.21,2.07
2016-10-14,195.85531616210938,0.000516488179701069,0.2311561914843332,16.1200008392334,14.4108,9.5286,11.6497,1.51,4.88,1.24,2.76,1.22,2.12
2016-10-17,195.17523193359375,-0.0034723807443282073,0.22688114843176255,16.209999084472656,14.2149,9.0498,11.1641,1.57,5.17,1.27,3.05,1.23,2.11
2016-10-18,196.3975067138672,0.006262448201876936,0.23456442807367583,15.279999732971191,14.4902,9.7619,11.7337,1.48,4.73,1.23,2.76,1.2,1.97
2016-10-19,196.92132568359375,0.0026671365563195604,0.23785717999092282,14.40999984741211,15.4341,10.2786,12.4637,1.5,5.16,1.24,2.97,1.21,2.19
2016-10-20,196.55374145507812,-0.0018666552606203535,0.23554652737399606,13.75,15.9515,10.8639,12.9994,1.47,5.09,1.23,2.95,1.2,2.14
